comment_text,label,augmented
"Hạ Vy – Nữ Tỷ Phú Trở Lại Thượng Hải Hạ Vy sinh ra trong một ngôi làng nhỏ ven sông, nơi những cánh đồng lúa trải dài, gió thổi rì rào qua mái nhà tranh ọp ẹp, và tiếng gà gáy vang từ sáng sớm đến trưa. Ngôi làng nhỏ như bức tranh bình yên, nhưng lại là cả thế giới hẹp hòi đối với cô gái trẻ, người luôn khát khao thoát khỏi nghèo khó. Cha cô, ông Hạ Minh, cả đời làm ruộng, nghiêm khắc nhưng đầy lo lắng cho tương lai con gái. Mẹ cô, bà Lan, hiền lành, tần tảo, lúc nào cũng canh cánh nỗi niềm: “Con bé thông minh vậy, sao lại khổ…” Hạ Vy từ nhỏ đã nhạy bén, thông minh, luôn quan sát xung quanh. Cô biết rằng, nếu muốn thoát khỏi cảnh nghèo, cô phải dựa vào chính mình hoặc tìm một cơ hội lớn. Nhưng cơ hội nào có sẵn trong một làng quê nhỏ bé, nơi người ta quen với cuộc sống bình lặng, không mơ mộng? Cô thường ngồi bên bờ sông, nhìn mặt nước lấp lánh dưới ánh nắng buổi sáng, tự nhủ: “Một ngày nào đó, mình sẽ rời khỏi đây. Mình sẽ sống theo cách mình muốn, không ai có quyền quyết định số phận mình.” Khi Hạ Vy tròn 22 tuổi, cha mẹ cô quyết định: cô phải gả cho một người giàu có ở Thượng Hải – Lục Thiên Hạo, tỷ phú quyền lực, nổi tiếng lạnh lùng, quyết đoán, khối tài sản khổng lồ và quyền lực áp đảo trên thương trường. Hạ Vy chưa từng gặp anh, nhưng chỉ nghe danh thôi cũng đủ sợ. Trong lòng vừa lo lắng vừa háo hức, cô biết: đây là cơ hội thoát khỏi nghèo khó, nhưng cũng là thử thách khắc nghiệt. Ngày rời làng, cô mang theo ít hành lý, lòng tràn hy vọng nhưng cũng đầy sợ hãi. Nhìn lại ngôi nhà tranh, cô lẩm nhẩm trong lòng: “Mình sẽ không trở lại như trước nữa. Mình sẽ mạnh mẽ. Mình sẽ không để ai quyết định số phận mình."" Căn biệt thự của Lục Thiên Hạo ở Thượng Hải rực rỡ đến mức Hạ Vy choáng ngợp. Sàn nhà bóng loáng, cầu thang dát thảm đỏ trải dài, ánh sáng từ đèn chùm vàng lấp lánh phản chiếu khắp nơi. Lục Thiên Hạo xuất hiện: cao lớn, ánh mắt sắc lạnh, giọng nói trầm mà dứt khoát: “Chào cô, Hạ Vy.” Cô cúi đầu, giọng run run: “Chào anh, Lục Thiên Hạo.” Anh chỉ gật nhẹ rồi quay ra cửa sổ, ánh mắt nhìn xa xăm ra thành phố. Ngay từ giây phút đầu, Hạ Vy nhận ra: anh là người không dễ gần, không dễ rung động và không dễ thay đổi. Những ngày sau đó là chuỗi ngày thử thách với cô. Hạ Vy học mọi thứ về công ty: quản lý nhân sự, chiến lược đầu tư, thị trường bất động sản, cổ phiếu, các hợp đồng quốc tế. Cô muốn chứng minh giá trị bản thân, không chỉ là một cô gái được gả vào nhà giàu. Nhưng Lục Thiên Hạo vẫn giữ khoảng cách. Anh coi cô như cộng sự tiện lợi, không hơn. Mỗi lời khen hiếm hoi cũng chỉ là khẽ gật đầu. Hạ Vy bắt đầu cảm thấy cô đơn trong chính hôn nhân của mình. Cô cố gắng nhẫn nhịn, cố gắng chứng minh, nhưng đôi khi chỉ nhận về ánh mắt lạnh lùng: “Đừng can thiệp vào việc của tôi.” Cô học cách kiềm chế cảm xúc, tự nhủ: “Mình sẽ không dựa dẫm vào ai nữa. Mình sẽ sống và làm việc bằng chính khả năng của mình.” Một buổi chiều, Hạ Vy tình cờ thấy Lục Thiên Hạo bên An Nhiên, cô gái xinh đẹp, nũng nịu, thủ đoạn, trong phòng làm việc riêng. Ánh mắt anh dành cho An Nhiên ấm áp, thân mật, hoàn toàn khác với cô. Anh đứng về phía người tình, nghe theo mọi yêu cầu của An Nhiên, thậm chí để cô ấy quyết định chuyện gia đình và công ty. Ba mẹ chồng Hạ Vy cũng bị thao túng, luôn đứng về phía An Nhiên. Trái tim Hạ Vy vỡ vụn, nhưng cô không khóc. Cô biết: sự im lặng, bình tĩnh và rời đi là cách trả thù tốt nhất. Sau nhiều đêm trằn trọc, Hạ Vy đưa ra quyết định: ly hôn. Cô rời đi, không oán hận, chỉ mang theo quyết tâm tự lập. Cảnh ly hôn kéo dài, căng thẳng: đóng gói hành lý, ánh mắt Lục Thiên Hạo lạnh lùng, không một lời níu kéo, lời nói ngắn gọn nhưng sắc bén: “Chuyện kết thúc rồi. Chúc cô may mắn.” Hạ Vy bước ra khỏi biệt thự, trái tim trống rỗng, nhưng đôi mắt đầy quyết tâm: “Mình sẽ chứng minh giá trị bản thân. Mình sẽ không bao giờ quay lại như trước.” Ba năm sau, Hạ Vy biến mất khỏi Thượng Hải. Cô học tập, xây dựng công ty từ con số 0. Văn phòng đầu tiên chỉ có một bàn gỗ cũ, laptop, tấm bảng trắng, và một tấm lòng quyết tâm. Cô gặp gỡ đối tác, học cách đàm phán, ký hợp đồng, thất bại, đứng dậy, học hỏi từng bước. Từng dự án, từng bước đi đều khiến cô ngày một mạnh mẽ, bản lĩnh hơn. Dần dần, Hạ Vy trở thành Elena Ha, nữ tỷ phú quyền lực. Mỗi bước đi, ánh mắt, nụ cười đều toát ra thần thái tự tin, khiến đối tác và nhân viên kính trọng. Không chỉ mạnh về tài chính, Elena Ha còn biết che giấu nỗi đau, biến nó thành động lực để tiến lên. Mỗi lần nghe tên Lục Thiên Hạo, trong lòng cô chỉ còn sự bình thản: “Mình không cần anh. Mình tự lo được.” Công ty cô dần mở rộng ra quốc tế, đối thủ phải dè chừng, nhân viên ngưỡng mộ, các hợp đồng lớn liên tiếp ký kết thành công. Elena Ha trở thành biểu tượng: người phụ nữ mạnh mẽ, độc lập, vừa xinh đẹp vừa quyền lực. Ba năm sau khi rời Thượng Hải, Elena Ha quyết định trở lại. Thời điểm cô chọn là đúng ngày Lục Thiên Hạo kết hôn với An Nhiên. Tiệc cưới xa hoa diễn ra trong khách sạn 5 sao, ánh đèn rực rỡ, âm nhạc vang lên náo nhiệt. Khách mời tụ tập đông đủ, nhưng",1,False
"Hạ Vy – Nữ Tỷ Phú Trở Lại Thượng Hải Hạ Vy sinh ra trong một ngôi làng nhỏ ven sông, nơi những cánh đồng lúa trải dài, gió thổi rì rào qua mái nhà tranh ọp ẹp, và tiếng gà gáy vang từ sáng sớm đến trưa. Ngôi làng nhỏ như bức tranh bình yên, nhưng lại là cả thế giới hẹp hòi đối với cô gái trẻ, người luôn khát khao thoát khỏi nghèo khó. Cha cô, ông Hạ Minh, cả đời làm ruộng, nghiêm khắc nhưng đầy lo lắng cho tương lai con gái. Mẹ cô, bà Lan, hiền lành, tần tảo, lúc nào cũng canh cánh nỗi niềm: “Con bé thông minh vậy, sao lại khổ…” Hạ Vy từ nhỏ đã nhạy bén, thông minh, luôn quan sát xung quanh. Cô biết rằng, nếu muốn thoát khỏi cảnh nghèo, cô phải dựa vào chính mình hoặc tìm một cơ hội lớn. Nhưng cơ hội nào có sẵn trong một làng quê nhỏ bé, nơi người ta quen với cuộc sống bình lặng, không mơ mộng? Cô thường ngồi bên bờ sông, nhìn mặt nước lấp lánh dưới ánh nắng buổi sáng, tự nhủ: “Một ngày nào đó, mình sẽ rời khỏi đây. Mình sẽ sống theo cách mình muốn, không ai có quyền quyết định số phận mình.” Khi Hạ Vy tròn 22 tuổi, cha mẹ cô quyết định: cô phải gả cho một người giàu có ở Thượng Hải – Lục Thiên Hạo, tỷ phú quyền lực, nổi tiếng lạnh lùng, quyết đoán, khối tài sản khổng lồ và quyền lực áp đảo trên thương trường. Hạ Vy chưa từng gặp anh, nhưng chỉ nghe danh thôi cũng đủ sợ. Trong lòng vừa lo lắng vừa háo hức, cô biết: đây là cơ hội thoát khỏi nghèo khó, nhưng cũng là thử thách khắc nghiệt. Ngày rời làng, cô mang theo ít hành lý, lòng tràn hy vọng nhưng cũng đầy kinh hoàng hãi. Nhìn lại ngôi nhà tranh, cô lẩm nhẩm trong lòng: “Mình sẽ không trở lại như trước nữa. Mình sẽ mạnh mẽ. Mình sẽ không để ai quyết định số phận mình."" Căn biệt thự của Lục Thiên Hạo ở Thượng Hải rực rỡ đến mức Hạ Vy choáng ngợp. Sàn nhà bóng loáng, cầu thang dát thảm đỏ trải dài, ánh sáng từ đèn chùm vàng lấp lánh phản chiếu khắp nơi. Lục Thiên Hạo xuất hiện: cao lớn, ánh mắt sắc lạnh, giọng nói trầm mà dứt khoát: “Chào cô, Hạ Vy.” Cô cúi đầu, giọng run run: “Chào anh, Lục Thiên Hạo.” Anh chỉ gật nhẹ rồi quay ra cửa sổ, ánh mắt nhìn xa xăm ra thành phố. Ngay từ giây phút đầu, Hạ Vy nhận ra: anh là người không dễ gần, không dễ rung động và không dễ thay đổi. Những ngày sau đó là chuỗi ngày thử thách với cô. Hạ Vy học mọi thứ về công ty: quản lý nhân sự, chiến lược đầu tư, thị trường bất động sản, cổ phiếu, các hợp đồng quốc tế. Cô muốn chứng minh giá trị bản thân, không chỉ là một cô gái được gả vào nhà giàu. Nhưng Lục Thiên Hạo vẫn giữ khoảng cách. Anh coi cô như cộng sự tiện lợi, không hơn. Mỗi lời khen hiếm hoi cũng chỉ là khẽ gật đầu. Hạ Vy bắt đầu cảm thấy cô đơn trong chính hôn nhân của mình. Cô cố gắng nhẫn nhịn, cố gắng chứng minh, nhưng đôi khi chỉ nhận về ánh mắt lạnh lùng: “Đừng can thiệp vào việc của tôi.” Cô học cách kiềm chế cảm xúc, tự nhủ: “Mình sẽ không dựa dẫm vào ai nữa. Mình sẽ sống và làm việc bằng chính khả năng của mình.” Một buổi chiều, Hạ Vy tình cờ thấy Lục Thiên Hạo bên An Nhiên, cô gái xinh đẹp, nũng nịu, thủ đoạn, trong phòng làm việc riêng. Ánh mắt anh dành cho An Nhiên ấm áp, thân mật, hoàn toàn khác với cô. Anh đứng về phía người tình, nghe theo mọi yêu cầu của An Nhiên, thậm chí để cô ấy quyết định chuyện gia đình và công ty. Ba mẹ chồng Hạ Vy cũng bị thao túng, luôn đứng về phía An Nhiên. Trái tim Hạ Vy vỡ vụn, nhưng cô không khóc. Cô biết: sự im lặng, bình tĩnh và rời đi là cách trả thù tốt nhất. Sau nhiều đêm trằn trọc, Hạ Vy đưa ra quyết định: ly hôn. Cô rời đi, không oán hận, chỉ mang theo quyết tâm tự lập. Cảnh ly hôn kéo dài, căng thẳng: đóng gói hành lý, ánh mắt Lục Thiên Hạo lạnh lùng, không một lời níu kéo, lời nói ngắn gọn nhưng sắc bén: “Chuyện kết thúc rồi. Chúc cô may mắn.” Hạ Vy bước ra khỏi biệt thự, trái tim trống rỗng, nhưng đôi mắt đầy quyết tâm: “Mình sẽ chứng minh giá trị bản thân. Mình sẽ không bao giờ quay lại như trước.” Ba năm sau, Hạ Vy biến mất khỏi Thượng Hải. Cô học tập, xây dựng công ty từ con số 0. Văn phòng đầu tiên chỉ có một bàn gỗ cũ, laptop, tấm bảng trắng, và một tấm lòng quyết tâm. Cô gặp gỡ đối tác, học cách đàm phán, ký hợp đồng, thất bại, đứng dậy, học hỏi từng bước. Từng dự án, từng bước đi đều khiến cô ngày một mạnh mẽ, bản lĩnh hơn. Dần dần, Hạ Vy trở thành Elena Ha, nữ tỷ phú quyền lực. Mỗi bước đi, ánh mắt, nụ cười đều toát ra thần thái tự tin, khiến đối tác và nhân viên kính trọng. Không chỉ mạnh về tài chính, Elena Ha còn biết che giấu nỗi đau, biến nó thành động lực để tiến lên. Mỗi lần nghe tên Lục Thiên Hạo, trong lòng cô chỉ còn sự bình thản: “Mình không cần anh. Mình tự lo được.” Công ty cô dần mở rộng ra quốc tế, đối thủ phải dè chừng, nhân viên ngưỡng mộ, các hợp đồng lớn liên tiếp ký kết thành công. Elena Ha trở thành biểu tượng: người phụ nữ mạnh mẽ, độc lập, vừa xinh đẹp vừa quyền lực. Ba năm sau khi rời Thượng Hải, Elena Ha quyết định trở lại. Thời điểm cô chọn là đúng ngày Lục Thiên Hạo kết hôn với An Nhiên. Tiệc cưới xa hoa diễn ra trong khách sạn 5 sao, ánh đèn rực rỡ, âm nhạc vang lên náo nhiệt. Khách mời tụ tập đông đủ, nhưng",1,True
"Hạ Vy – Nữ Tỷ Phú Trở Lại Thượng Hải Hạ Vy sinh ra trong một ngôi làng nhỏ ven sông, nơi những cánh đồng lúa trải dài, gió thổi rì rào qua mái nhà tranh ọp ẹp, và tiếng gà gáy vang từ sáng sớm đến trưa. Ngôi làng nhỏ như bức tranh bình yên, nhưng lại là cả thế giới hẹp hòi đối với cô gái trẻ, người luôn khát khao thoát khỏi nghèo khó. Cha cô, ông Hạ Minh, cả đời làm ruộng, nghiêm khắc nhưng đầy lo lắng cho tương lai con gái. Mẹ cô, bà Lan, hiền lành, tần tảo, lúc nào cũng canh cánh nỗi niềm: “Con bé thông minh vậy, sao lại khổ…” Hạ Vy từ nhỏ đã nhạy bén, thông minh, luôn quan sát xung quanh. Cô biết rằng, nếu muốn thoát khỏi cảnh nghèo, cô phải dựa vào chính mình hoặc tìm một cơ hội lớn. Nhưng cơ hội nào có sẵn trong một làng quê nhỏ bé, nơi người ta quen với cuộc sống bình lặng, không mơ mộng? Cô thường ngồi bên bờ sông, nhìn mặt nước lấp lánh dưới ánh nắng buổi sáng, tự nhủ: “Một ngày nào đó, mình sẽ rời khỏi đây. Mình sẽ sống theo cách mình muốn, không ai có quyền quyết định số phận mình.” Khi Hạ Vy tròn 22 tuổi, cha mẹ cô quyết định: cô phải gả cho một người giàu có ở Thượng Hải – Lục Thiên Hạo, tỷ phú quyền lực, nổi tiếng lạnh lùng, quyết đoán, khối tài sản khổng lồ và quyền lực áp đảo trên thương trường. Hạ Vy chưa từng gặp anh, nhưng chỉ nghe danh thôi cũng đủ sợ. Trong lòng vừa lo lắng vừa háo hức, cô biết: đây là cơ hội thoát khỏi nghèo khó, nhưng cũng là thử thách khắc nghiệt. Ngày rời làng, cô mang theo ít hành lý, lòng tràn hy vọng nhưng cũng đầy sợ hãi. Nhìn lại ngôi nhà tranh, cô lẩm nhẩm trong lòng: “Mình sẽ không trở lại như trước nữa. Mình sẽ mạnh mẽ. Mình sẽ không để ai quyết định số phận mình."" Căn biệt thự của Lục Thiên Hạo ở Thượng Hải rực rỡ đến mức Hạ Vy choáng ngợp. Sàn nhà bóng loáng, cầu thang dát thảm đỏ trải dài, ánh sáng từ đèn chùm vàng lấp lánh phản chiếu khắp nơi. Lục Thiên Hạo xuất hiện: cao lớn, ánh mắt sắc lạnh, giọng nói trầm mà dứt khoát: “Chào cô, Hạ Vy.” Cô cúi đầu, giọng run run: “Chào anh, Lục Thiên Hạo.” Anh chỉ gật nhẹ rồi quay ra cửa sổ, ánh mắt nhìn xa xăm ra thành phố. Ngay từ giây phút đầu, Hạ Vy nhận ra: anh là người không dễ gần, không dễ rung động và không dễ thay đổi. Những ngày sau đó là chuỗi ngày thử thách với cô. Hạ Vy học mọi thứ về công ty: quản lý nhân sự, chiến lược đầu tư, thị trường bất động sản, cổ phiếu, các hợp đồng quốc tế. Cô muốn chứng minh giá trị bản thân, không chỉ là một cô gái được gả vào nhà giàu. Nhưng Lục Thiên Hạo vẫn giữ khoảng cách. Anh coi cô như cộng sự tiện lợi, không hơn. Mỗi lời khen hiếm hoi cũng chỉ là khẽ gật đầu. Hạ Vy bắt đầu cảm thấy cô đơn trong chính hôn nhân của mình. Cô cố gắng nhẫn nhịn, cố gắng chứng minh, nhưng đôi khi chỉ nhận về ánh mắt lạnh lùng: “Đừng can thiệp vào việc của tôi.” Cô học cách kiềm chế cảm xúc, tự nhủ: “Mình sẽ không dựa dẫm vào ai nữa. Mình sẽ sống và làm việc bằng chính khả năng của mình.” Một buổi chiều, Hạ Vy tình cờ thấy Lục Thiên Hạo bên An Nhiên, cô gái xinh đẹp, nũng nịu, thủ đoạn, trong phòng làm việc riêng. Ánh mắt anh dành cho An Nhiên ấm áp, thân mật, hoàn toàn khác với cô. Anh đứng về phía người tình, nghe theo mọi yêu cầu của An Nhiên, thậm chí để cô ấy quyết định chuyện gia kinh đình và công ty. Ba mẹ chồng Hạ Vy cũng bị thao túng, luôn đứng về phía An Nhiên. Trái tim Hạ Vy vỡ vụn, nhưng cô không khóc. Cô biết: sự im lặng, bình tĩnh và rời đi là cách trả thù tốt nhất. Sau nhiều đêm trằn trọc, Hạ Vy đưa ra quyết định: ly hôn. Cô rời đi, không oán hận, chỉ mang theo quyết tâm tự lập. Cảnh ly hôn kéo dài, căng thẳng: đóng gói hành lý, ánh mắt Lục Thiên Hạo lạnh lùng, không một lời níu kéo, lời nói ngắn gọn nhưng sắc bén: “Chuyện kết thúc rồi. Chúc cô may mắn.” Hạ Vy bước ra khỏi biệt thự, trái tim trống rỗng, nhưng đôi mắt đầy quyết tâm: “Mình sẽ chứng minh giá trị bản thân. Mình sẽ không bao giờ quay lại như trước.” Ba năm sau, Hạ Vy biến mất khỏi Thượng Hải. Cô học tập, xây dựng công ty từ con số 0. Văn phòng đầu tiên chỉ có một bàn gỗ cũ, laptop, tấm bảng trắng, và một tấm lòng quyết tâm. Cô gặp gỡ đối tác, học cách đàm phán, ký hợp đồng, thất bại, đứng dậy, học hỏi từng bước. Từng dự án, từng bước đi đều khiến cô ngày một mạnh mẽ, bản lĩnh hơn. Dần dần, Hạ Vy trở thành Elena Ha, nữ tỷ phú quyền lực. Mỗi bước đi, ánh mắt, nụ cười đều toát ra thần thái tự tin, khiến đối tác và nhân viên kính trọng. Không chỉ mạnh về tài chính, Elena Ha còn biết che giấu nỗi đau, biến nó thành động lực để tiến lên. Mỗi lần nghe tên Lục Thiên Hạo, trong lòng cô chỉ còn sự bình thản: “Mình không cần anh. Mình tự lo được.” Công ty cô dần mở rộng ra quốc tế, đối thủ phải dè chừng, nhân viên ngưỡng mộ, các hợp đồng lớn liên tiếp ký kết thành công. Elena Ha trở thành biểu tượng: người phụ nữ mạnh mẽ, độc lập, vừa xinh đẹp vừa quyền lực. Ba năm sau khi rời Thượng Hải, Elena Ha quyết định trở lại. Thời điểm cô chọn là đúng ngày Lục Thiên Hạo kết hôn với An Nhiên. Tiệc cưới xa hoa diễn ra trong khách sạn 5 sao, ánh đèn rực rỡ, âm nhạc vang lên náo nhiệt. Khách mời tụ tập đông đủ, nhưng",1,True
"Khi em cảm thấy tuyệt vọng với người thân , thứ em có thể cảm thấy thoải mái là nghe radio và nghe những video như vậy , em chỉ mới 18 tủi , nhưng em đã trải qua nhìu lần tuyệt vọng đến mức em muốn kết thúc cuộc đời , nhìu bạn ở tuổi em sao họ có thể sống thoải mái và vui vẻ đúng với những gì họ muốn , còn em chỉ có thể che giấu mà ao ước cuộc sống của ngkh và mong mình dc vui vẻ như họ , khi em cố gắng cố gắng để thư giãn để cho cảm xúc của em dc thay đổi để tốt qua từng ngày , e muốn mình cởi mở vui vẻ hơn nhưng người thân lại càng làm e áp lực và mệt mỏi hơn … em chỉ mong 1 ngày nào đó em sẽ có một cuộc sống vui vẻ thoải mái hơn hiện tại , e mong mình đủ sức để vượt qa nó",1,False
"Khi em cảm thấy tuyệt vọng với người thân , thứ em có thể cảm thấy thoải mái là nghe radio và nghe những video như vậy , em chỉ mới 18 tủi , nhưng em đã trải qua nhìu lần tuyệt vọng đến mức em muốn kết thúc cuộc đời , nhìu bạn ở tuổi em sao họ có thể sống thoải mái và hân hoan vẻ đúng với những gì họ muốn , còn em chỉ có thể che giấu mà ao ước cuộc sống của ngkh và mong mình dc vui vẻ như họ , khi em cố gắng cố gắng để thư giãn để cho cảm xúc của em dc thay đổi để tốt qua từng ngày , e muốn mình cởi mở vui vẻ hơn nhưng người thân lại càng làm e áp lực và mệt mỏi hơn … em chỉ mong 1 ngày nào đó em sẽ có một cuộc sống vui vẻ thoải mái hơn hiện tại , e mong mình đủ sức để vượt qa nó",1,True
"Khi em cảm thấy tuyệt vọng với người thân , thứ em có thể cảm thấy thoải mái là nghe radio và nghe những video như vậy , em chỉ mới 18 tủi , nhưng em đã trải qua nhìu lần tuyệt vọng đến mức em muốn kết thúc cuộc đời , nhìu bạn ở tuổi em sao họ có thể sống thoải mái và vui vẻ đúng với những gì họ muốn , còn em chỉ có thể dữ che giấu mà ao ước cuộc sống của ngkh và mong mình dc vui vẻ như họ , khi em cố gắng cố gắng để thư giãn để cho cảm xúc của em dc thay đổi để tốt qua từng ngày , e muốn mình cởi mở vui vẻ hơn nhưng người thân lại càng làm e áp lực và mệt mỏi hơn … em chỉ mong 1 ngày nào đó em sẽ có một cuộc sống vui vẻ thoải mái hơn hiện tại , e mong mình đủ sức để vượt qa nó",1,True
"em bây h không còn là ""tôi ổn"" nữa mà là cười bất chấp, cười giả tạo, cũng hết thứ làm em thật sự buồn. thấm thía . cảm ơn anh",1,False
"em bây h không còn là ""tôi ổn"" nữa mà là cười bất chấp, cười giả tạo, cũng hết thứ làm em thật sự buồn. thấm thía . cảm lắm ơn anh",1,True
"em bây h không còn là ""tôi ổn"" nữa mà là cười em chấp, cười giả tạo, cũng hết thứ làm bất thật sự buồn. thấm thía . cảm ơn anh",1,True
Tôi rối loạn lo Âu trầm cảm tái phát hơn mà uống thuốc không bớt,1,False
Tôi rối loạn lo Âu trầm cảm tái phát cực hơn mà uống thuốc không bớt,1,True
không rối loạn lo Âu trầm cảm tái phát hơn mà uống thuốc Tôi bớt,1,True
"Từ năm lớp 1 mình cũng thế,mình rất cô đơn xong lên lớp 2 á mình bị áp lực giá đình",1,False
"Từ năm lớp 1 mình cũng thế,mình rất cô cực đơn xong lên lớp 2 á mình bị áp lực giá đình",1,True
"Từ năm lớp 1 mình cũng thế,mình rất cô đơn xong lên lớp giá á mình bị áp lực 2 đình",1,True
"Ngày trước cứ tìm được điều gì sống được là ok, bỏ qua tất cả. Cũng muốn sống lắm",1,False
"Ngày trước cứ tìm được điều gì sống được là quá ok, bỏ qua tất cả. Cũng muốn sống lắm",1,True
"trước cứ tìm được điều sống được là ok, bỏ qua tất cả. Cũng muốn sống lắm",1,True
"""giữa cuộc sống áp lực và nhiều mệt mỏi như thế này, mỗi ngày hãy dành ra 1 ít thời gian trong ngày để tự trò chuyện và an ủi vs chính bản thân bạn, tự vuốt ve bản thân bạn- 1 người mà cũng đã cố gắng rất nhiều, cũng đã tổn thương và trầy trật rất nhiều, bởi vì cuộc sống này chưa bao giờ là dễ dàng với hầu hết chúng ta.""",1,False
"""giữa cuộc sống áp lực và nhiều mệt mỏi vô cùng như thế này, mỗi ngày hãy dành ra 1 ít thời gian trong ngày để tự trò chuyện và an ủi vs chính bản thân bạn, tự vuốt ve bản thân bạn- 1 người mà cũng đã cố gắng rất nhiều, cũng đã tổn thương và trầy trật rất nhiều, bởi vì cuộc sống này chưa bao giờ là dễ dàng với hầu hết chúng ta.""",1,True
"""giữa chưa sống áp lực và nhiều mệt mỏi như thế này, mỗi ngày hãy dành ra 1 ít thời gian trong ngày để tự trò chuyện và an ủi vs chính bản thân bạn, tự vuốt ve bản thân bạn- 1 người mà cũng đã cố gắng rất nhiều, cũng đã tổn thương và trầy trật rất nhiều, bởi vì cuộc sống này cuộc bao giờ là dễ dàng với hầu hết chúng ta.""",1,True
.. của mik chỉ quan tâm đến điểm số dù bt có rất nhiều ng nhảy lầu vì áp lực 😢 tôi hiện tại đã vô tâm và muốn trầm cảm không muốn tâm sự chỉ im lặng mà khóc 😢😢😢😢😢😢😢😢,1,False
.. của mik chỉ quan tâm đến điểm số dù bt có rất nhiều ng nhảy lầu vì áp lực 😢 tôi hiện tại đã vô tâm và muốn trầm cảm không lắm muốn tâm sự chỉ im lặng mà khóc 😢😢😢😢😢😢😢😢,1,True
.. của mik chỉ quan tâm đến điểm số dù bt có rất nhiều ng nhảy lầu vì im lực 😢 tôi hiện tại đã vô tâm và muốn trầm cảm không muốn tâm sự chỉ áp lặng mà khóc 😢😢😢😢😢😢😢😢,1,True
Mình lo âu trầm cảm 10 năm.Vẫn đang nỗ lực.Cảm ơn sự chia sẻ của chị❤,1,False
Mình lo âu trầm cảm 10 năm.Vẫn đang nỗ lực.Cảm ơn sự chia lắm sẻ của chị❤,1,True
Mình lo đang trầm cảm 10 năm.Vẫn âu nỗ lực.Cảm ơn sự chia sẻ của chị❤,1,True
"Lyric: Hôm nay thật khác Tinh mơ tôi thức dậy thật sớm Cuộn mền và gối vươn vai để lấy hơi thật sâu... Giờ đi đâu cũng thấy đông người đến lúc chỉ mong sống xa thành phố Tìm về nơi hoang sơ yên bình quên đi tôi đã sống thế nào... Chorus: Chơi vơi đứng giữa cuộc đời cô đơn không muốn về nhà Chờ mong ai nắm tay tôi sẻ chia và động lòng khi tôi khóc... Gió mát xua tan lo âu Non xanh che hết muộn sầu là nơi tôi muốn dừng lại: nơi tồn tại Thật Lòng và Cảm Thông (Giang tấu: I am lonely wherever I go What should I do? Why why... I am lonely wherever I go?) Lời 2: Đời người không những ngắn ngủi và chóng tàn Chỉ còn mình với chiếc bóng của chính mình Muốn hét lên những ngại ngần rồi biết chẳng có ai nghe lòng càng thêm chông chênh... "" I'm fine! Dont worry!"" (Thật ra là cô đơn) "" I Am not Okay"" (Lâu ngày tâm hồn trở nên trống rỗng) Chẳng tìm ra chân tình khiến người ta chỉ còn một thế giới hời hợt vô tâm Chorus cuối: Sẽ có những lúc nặng lòng Như băng qua suối ngược dòng Đừng buông xuôi giữa đêm đông Chút nữa thôi là Mặt Trời rực rỡ Cố gắng nuôi hy vọng rằng: ""cô đơn đâu phải cả đời!"" Thời gian dẫu muốn trêu tôi Bắt tôi đợi duyên Trời, đợi rất lâu! Không sao... tôi vẫn tự mình yên bình",1,False
